10,12M,10_12M_k119_12735_flag_0_multi_9_9974_len_68497,CP012937,Bacteroidetes,Bacteroides,thetaiotaomicron
10,12M,10_12M_k119_25721_flag_1_multi_19_6002_len_10955,CP026548,Firmicutes,Faecalibacterium,prausnitzii
10,12M,10_12M_k119_8224_flag_1_multi_32_6618_len_24244,AP009256,Actinobacteria,Bifidobacterium,adolescentis
10,12M,10_12M_k119_5743_flag_0_multi_22_8868_len_31422,HF545616,Firmicutes,Ruminococcus,bicirculans
12,B,12_B_k119_2430_flag_1_multi_8_9868_len_12259,LR134349,Actinobacteria,Bifidobacterium,dentium
12,4M,12_4M_k119_4875_flag_0_multi_182_3658_len_188044,CP009057,Bacteroidetes,Bacteroides,dorei
12,4M,12_4M_k119_10260_flag_1_multi_130_9846_len_168667,CP019953,Proteobacteria,Escherichia,coli
12,4M,12_4M_k119_2330_flag_1_multi_79_6497_len_15701,LR134349,Actinobacteria,Bifidobacterium,dentium
12,4M,12_4M_k119_10260_flag_1_multi_130_9846_len_168667,CP019953,Proteobacteria,Escherichia,coli
12,4M,12_4M_k119_5473_flag_1_multi_3_4826_len_5948,CP019721,Firmicutes,Veillonella,parvula
12,12M,12_12M_k119_11190_flag_0_multi_158_4059_len_188044,CP009057,Bacteroidetes,Bacteroides,dorei
12,12M,12_12M_k119_13741_flag_0_multi_56_9875_len_178742,FP929061,Firmicutes,Anaerostipes,hadrus
42,B,42_B_k119_3609_flag_0_multi_79_1969_len_181757,CP000140,Bacteroidetes,Parabacteroides,distasonis
42,B,42_B_k119_590_flag_1_multi_8_0000_len_31248,CP020438,Firmicutes,Streptococcus,equinus
42,B,42_B_k119_1160_flag_0_multi_118_9035_len_49011,CP025199,Actinobacteria,Bifidobacterium,pseudocatenulatum
42,B,42_B_k119_1651_flag_1_multi_9_0000_len_71254,CP015282,Firmicutes,Streptococcus,salivarius
42,B,42_B_k119_3353_flag_0_multi_490_7818_len_4555,CP025842,Proteobacteria,Escherichia,coli
42,B,42_B_k119_3263_flag_0_multi_71_9957_len_330381,LR215978,Bacteroidetes,Parabacteroides,distasonis
42,4M,42_4M_k119_7658_flag_0_multi_27_8043_len_36948,CP025199,Actinobacteria,Bifidobacterium,pseudocatenulatum
42,4M,42_4M_k119_6918_flag_1_multi_16_9306_len_56337,CP000140,Bacteroidetes,Parabacteroides,distasonis
42,4M,42_4M_k119_12414_flag_0_multi_19_9219_len_68470,CP021420,Verrucomicrobia,Akkermansia,muciniphila
42,4M,42_4M_k119_2075_flag_0_multi_16_9521_len_245412,LR215978,Bacteroidetes,Parabacteroides,distasonis
42,4M,42_4M_k119_8640_flag_0_multi_36_6825_len_153667,CP032637,Firmicutes,Lactobacillus,paracasei
42,4M,42_4M_k119_378_flag_1_multi_11_3551_len_5300,CP012320,Firmicutes,Clostridioides,difficile
42,4M,42_4M_k119_12414_flag_0_multi_19_9219_len_68470,CP021420,Verrucomicrobia,Akkermansia,muciniphila
42,4M,42_4M_k119_13277_flag_1_multi_13_8922_len_30387,CP005484,Firmicutes,Lactobacillus,rhamnosus
42,4M,42_4M_k119_4134_flag_0_multi_48_0887_len_325147,CP021288,Proteobacteria,Escherichia,coli
42,4M,42_4M_k119_4134_flag_0_multi_48_0887_len_325147,CP021288,Proteobacteria,Escherichia,coli
42,4M,42_4M_k119_3032_flag_1_multi_14_9020_len_75796,DQ519395,Actinobacteria,Arcanobacterium,pyogenes
42,12M,42_12M_k119_24053_flag_0_multi_23_1493_len_104916,CP021420,Verrucomicrobia,Akkermansia,muciniphila
42,12M,42_12M_k119_24053_flag_0_multi_23_1493_len_104916,CP021420,Verrucomicrobia,Akkermansia,muciniphila
42,12M,42_12M_k119_24433_flag_0_multi_31_0000_len_44793,CP012098,Firmicutes,Anaerostipes,hadrus
42,12M,42_12M_k119_27120_flag_0_multi_54_9623_len_28778,FP929049,Firmicutes,Roseburia,intestinalis
42,12M,42_12M_k119_19714_flag_1_multi_28_7296_len_9956,CP001107,Firmicutes,Eubacterium,rectale
42,12M,42_12M_k119_35166_flag_1_multi_56_9965_len_317572,FP929045,Firmicutes,Faecalibacterium,prausnitzii
42,12M,42_12M_k119_16225_flag_1_multi_13_9621_len_19309,AP012325,Actinobacteria,Bifidobacterium,catenulatum
42,12M,42_12M_k119_27586_flag_1_multi_5_0000_len_5006,CP019721,Firmicutes,Veillonella,parvula
42,12M,42_12M_k119_2792_flag_0_multi_58_7480_len_4723,CP013020,Bacteroidetes,Bacteroides,vulgatus
42,12M,42_12M_k119_32554_flag_0_multi_65_9895_len_247278,CP022754,Bacteroidetes,Parabacteroides,sp.CT06
42,12M,42_12M_k119_17757_flag_0_multi_63_3468_len_181757,LR215978,Bacteroidetes,Parabacteroides,distasonis
42,12M,42_12M_k119_14798_flag_1_multi_5_0000_len_7314,LR134031,Proteobacteria,Escherichia,coli
42,12M,42_12M_k119_18864_flag_0_multi_44_6544_len_46075,FP929042,Firmicutes,Eubacterium,rectale
45,4M,45_4M_k119_223_flag_1_multi_9_9848_len_14326,CP015399,Firmicutes,Lachnoclostridium,sp.YL32
45,4M,45_4M_k119_5516_flag_0_multi_7_3094_len_1761,CP028192,Proteobacteria,Escherichia,coli
45,4M,45_4M_k119_5519_flag_0_multi_11_4343_len_2007,LR134311,Proteobacteria,Escherichia,coli
45,12M,45_12M_k119_4628_flag_0_multi_12_9932_len_35358,FP929046,Firmicutes,Faecalibacterium,prausnitzii
45,12M,45_12M_k119_8801_flag_1_multi_25_3693_len_180365,CP014787,Firmicutes,Lactobacillus,oris
45,12M,45_12M_k119_722_flag_0_multi_21_9878_len_68874,LT907978,Firmicutes,Eubacterium,hallii
45,12M,45_12M_k119_5408_flag_1_multi_3_9885_len_1952,CP012098,Firmicutes,Anaerostipes,hadrus
53,B,53_B_k119_2687_flag_1_multi_52_7202_len_68699,AP012325,Actinobacteria,Bifidobacterium,catenulatum
53,B,53_B_k119_193_flag_1_multi_101_3210_len_16036,CP007443,Actinobacteria,Bifidobacterium,adolescentis
53,B,53_B_k119_2555_flag_0_multi_42_9061_len_9060,CP010453,Actinobacteria,Bifidobacterium,longum
53,4M,53_4M_k119_3220_flag_0_multi_75_1551_len_70900,AP012325,Actinobacteria,Bifidobacterium,catenulatum
53,4M,53_4M_k119_13391_flag_1_multi_30_8986_len_72631,CP024160,Actinobacteria,Collinsella,aerofaciens
53,4M,53_4M_k119_11668_flag_1_multi_2_8628_len_1052,CP015399,Firmicutes,Lachnoclostridium,sp.YL32
53,4M,53_4M_k119_14712_flag_1_multi_26_3735_len_9664,CP024160,Actinobacteria,Collinsella,aerofaciens
53,4M,53_4M_k119_13262_flag_1_multi_15_0000_len_15698,CP007443,Actinobacteria,Bifidobacterium,adolescentis
53,12M,53_12M_k119_20951_flag_1_multi_34_4833_len_26309,AP012325,Actinobacteria,Bifidobacterium,catenulatum
53,12M,53_12M_k119_7593_flag_1_multi_36_2484_len_14488,CP026548,Firmicutes,Faecalibacterium,prausnitzii
53,12M,53_12M_k119_31862_flag_1_multi_46_8888_len_16323,CP007443,Actinobacteria,Bifidobacterium,adolescentis
53,12M,53_12M_k119_5275_flag_0_multi_43_6323_len_30272,FP929038,Firmicutes,Coprococcus,catus
53,12M,53_12M_k119_6842_flag_0_multi_51_0228_len_165548,CP023357,Proteobacteria,Escherichia,coli
53,12M,53_12M_k119_6842_flag_0_multi_51_0228_len_165548,CP023357,Proteobacteria,Escherichia,coli
53,12M,53_12M_k119_28964_flag_1_multi_52_3050_len_320878,CP024960,Actinobacteria,Collinsella,aerofaciens
53,12M,53_12M_k119_25202_flag_0_multi_12_9651_len_6994,CP010453,Actinobacteria,Bifidobacterium,longum
53,12M,53_12M_k119_23729_flag_0_multi_22_1078_len_39440,FP929039,Firmicutes,Coprococcus,sp.ART55/1
70,B,70_B_k119_1344_flag_0_multi_37_2061_len_168868,CP036491,Bacteroidetes,Bacteroides,sp.A1C1
70,4M,70_4M_k119_1818_flag_0_multi_68_9615_len_70813,CP009057,Bacteroidetes,Bacteroides,dorei
70,4M,70_4M_k119_4697_flag_1_multi_506_0705_len_52662,CP013673,Actinobacteria,Bifidobacterium,longum
70,4M,70_4M_k119_11483_flag_0_multi_82_0000_len_132924,CP011531,Bacteroidetes,Bacteroides,dorei
70,4M,70_4M_k119_5283_flag_0_multi_13_9810_len_27505,CP022722,Firmicutes,Clostridium,innocuum
70,12M,70_12M_k119_6445_flag_0_multi_18_8947_len_30034,CP019935,Firmicutes,Streptococcus,thermophilus
70,12M,70_12M_k119_20016_flag_1_multi_5_0000_len_1540,AP018532,Firmicutes,Oscillibacter,sp.PEA192
70,12M,70_12M_k119_36708_flag_0_multi_88_0153_len_13812,CP000139,Bacteroidetes,Bacteroides,vulgatus
70,12M,70_12M_k119_22684_flag_1_multi_62_0000_len_36034,FP929048,Firmicutes,Megamonas,hypermegale
70,12M,70_12M_k119_28897_flag_1_multi_41_9790_len_10485,CP026548,Firmicutes,Faecalibacterium,prausnitzii
70,12M,70_12M_k119_31714_flag_0_multi_18_9946_len_56936,CP002340,Firmicutes,Streptococcus,thermophilus
70,12M,70_12M_k119_7913_flag_1_multi_9_8837_len_15513,AP012325,Actinobacteria,Bifidobacterium,catenulatum
78,B,78_B_k119_5393_flag_0_multi_171_3728_len_93983,CP002220,Actinobacteria,Bifidobacterium,bifidum
78,B,78_B_k119_6947_flag_1_multi_7_5786_len_8187,LR134275,Firmicutes,Streptococcus,vestibularis
78,4M,78_4M_k119_6028_flag_0_multi_108_1668_len_94247,CP002220,Actinobacteria,Bifidobacterium,bifidum
78,4M,78_4M_k119_986_flag_0_multi_162_6666_len_37279,LN877293,Bacteroidetes,Bacteroides,fragilis
78,4M,78_4M_k119_7587_flag_1_multi_16_5175_len_36265,CP022722,Firmicutes,Clostridium,innocuum
78,4M,78_4M_k119_12832_flag_1_multi_35_0000_len_52106,CP002273,Firmicutes,Eubacterium,callanderi
78,4M,78_4M_k119_1549_flag_0_multi_22_0000_len_3335,CP009057,Bacteroidetes,Bacteroides,dorei
78,4M,78_4M_k119_15847_flag_0_multi_66_0863_len_46183,AP018535,Firmicutes,unknown,unknown
78,4M,78_4M_k119_14746_flag_0_multi_59_9713_len_41241,CP024960,Actinobacteria,Collinsella,aerofaciens
78,4M,78_4M_k119_15060_flag_0_multi_35_6523_len_26696,CP002273,Firmicutes,Eubacterium,callanderi
78,4M,78_4M_k119_17144_flag_1_multi_38_0000_len_203244,CP000140,Bacteroidetes,Parabacteroides,distasonis
78,12M,78_12M_k119_25511_flag_1_multi_13_3834_len_49657,AY307023,Firmicutes,Blautia,gnavus
78,12M,78_12M_k119_43157_flag_0_multi_123_7495_len_65168,FP929061,Firmicutes,Anaerostipes,hadrus
78,12M,78_12M_k119_22114_flag_0_multi_32_1742_len_14822,CP026548,Firmicutes,Faecalibacterium,prausnitzii
78,12M,78_12M_k119_12367_flag_1_multi_6_0000_len_5942,AP018532,Firmicutes,Oscillibacter,sp.PEA192
78,12M,78_12M_k119_43272_flag_0_multi_17_9979_len_168975,CP000140,Bacteroidetes,Parabacteroides,distasonis
78,12M,78_12M_k119_8879_flag_0_multi_88_9664_len_22852,CP012098,Firmicutes,Anaerostipes,hadrus
78,12M,78_12M_k119_18617_flag_1_multi_18_8946_len_44344,FP929032,Bacteroidetes,Alistipes,shahii
78,12M,78_12M_k119_15105_flag_0_multi_11_9792_len_10682,FP929046,Firmicutes,Faecalibacterium,prausnitzii
82,B,82_B_k119_1134_flag_0_multi_237_8802_len_24648,CP000139,Bacteroidetes,Bacteroides,vulgatus
82,B,82_B_k119_5395_flag_1_multi_7_7960_len_10072,CP023005,Actinobacteria,Bifidobacterium,adolescentis
82,B,82_B_k119_6021_flag_1_multi_12_9992_len_303571,AY307023,Firmicutes,Blautia,gnavus
82,B,82_B_k119_6094_flag_0_multi_55_9767_len_96697,FP929048,Firmicutes,Megamonas,hypermegale
82,4M,82_4M_k119_21656_flag_0_multi_17_9957_len_78742,FP929048,Firmicutes,Megamonas,hypermegale
82,4M,82_4M_k119_24303_flag_1_multi_6_9215_len_11055,LT622246,Bacteroidetes,Bacteroides,ovatus
82,4M,82_4M_k119_5436_flag_0_multi_35_9859_len_49720,AY307023,Firmicutes,Blautia,gnavus
82,4M,82_4M_k119_21951_flag_0_multi_53_2944_len_11819,CP009057,Bacteroidetes,Bacteroides,dorei
82,4M,82_4M_k119_28334_flag_1_multi_14_9076_len_35720,CP015406,Firmicutes,Flavonifractor,plautii
82,4M,82_4M_k119_22069_flag_1_multi_19_9384_len_86131,LT906459,Bacteroidetes,Odoribacter,splanchnicus
82,4M,82_4M_k119_2432_flag_1_multi_131_0594_len_19777,CP023005,Actinobacteria,Bifidobacterium,adolescentis
82,4M,82_4M_k119_22238_flag_0_multi_30_7800_len_14165,CP000139,Bacteroidetes,Bacteroides,vulgatus
82,4M,82_4M_k119_25077_flag_0_multi_32_4387_len_189935,AE015928,Bacteroidetes,Bacteroides,thetaiotaomicron
82,4M,82_4M_k119_28615_flag_0_multi_30_9022_len_82038,CP012937,Bacteroidetes,Bacteroides,thetaiotaomicron
82,4M,82_4M_k119_22253_flag_1_multi_5_7317_len_4573,CP001726,Actinobacteria,Eggerthella,lenta
82,12M,82_12M_k119_32889_flag_1_multi_4_9569_len_1139,CP001726,Actinobacteria,Eggerthella,lenta
82,12M,82_12M_k119_38278_flag_1_multi_7_9833_len_5144,LT906459,Bacteroidetes,Odoribacter,splanchnicus
82,12M,82_12M_k119_38343_flag_1_multi_3_0000_len_1193,FP929049,Firmicutes,Roseburia,intestinalis
82,12M,82_12M_k119_16360_flag_0_multi_36_4107_len_6591,CP026548,Firmicutes,Faecalibacterium,prausnitzii
82,12M,82_12M_k119_9351_flag_0_multi_18_0000_len_30881,CP007619,Bacteroidetes,Bacteroides,dorei
82,12M,82_12M_k119_40499_flag_1_multi_17_4595_len_60988,FP929033,Bacteroidetes,Bacteroides,xylanisolvens
82,12M,82_12M_k119_11905_flag_0_multi_27_9928_len_150770,CP000140,Bacteroidetes,Parabacteroides,distasonis
82,12M,82_12M_k119_10640_flag_0_multi_8_5064_len_15547,FP929032,Bacteroidetes,Alistipes,shahii
82,12M,82_12M_k119_9074_flag_1_multi_56_8183_len_29323,LR027880,Firmicutes,Roseburia,intestinalis
82,12M,82_12M_k119_15925_flag_1_multi_10_0000_len_38200,FP929048,Firmicutes,Megamonas,hypermegale
103,B,103_B_k119_3073_flag_1_multi_29_4848_len_15485,LR134349,Actinobacteria,Bifidobacterium,dentium
103,B,103_B_k119_10206_flag_1_multi_55_9007_len_84952,CP032159,Firmicutes,Staphylococcus,warneri
103,12M,103_12M_k119_11598_flag_0_multi_24_8622_len_31970,FP929061,Firmicutes,Anaerostipes,hadrus
103,12M,103_12M_k119_24912_flag_1_multi_7_0000_len_4233,CP015406,Firmicutes,Flavonifractor,plautii
103,12M,103_12M_k119_39051_flag_0_multi_16_9914_len_74112,GU591783,Firmicutes,Roseburia,inulinivorans
103,12M,103_12M_k119_12542_flag_0_multi_20_6924_len_63763,CP012098,Firmicutes,Anaerostipes,hadrus
103,12M,103_12M_k119_10125_flag_1_multi_8_0000_len_8612,CP022464,Firmicutes,Clostridium,bolteae
103,12M,103_12M_k119_19019_flag_1_multi_86_4214_len_50777,CP030777,Firmicutes,Faecalibacterium,prausnitzii
105,B,105_B_k119_1266_flag_0_multi_19_9976_len_156732,CP020438,Firmicutes,Streptococcus,equinus
105,4M,105_4M_k119_12115_flag_0_multi_20_5762_len_18260,CP019721,Firmicutes,Veillonella,parvula
105,4M,105_4M_k119_8363_flag_0_multi_19_1360_len_34279,CP010140,Proteobacteria,Escherichia,coli
105,4M,105_4M_k119_8363_flag_0_multi_19_1360_len_34279,CP010140,Proteobacteria,Escherichia,coli
105,4M,105_4M_k119_18469_flag_0_multi_16_8870_len_35826,CP019721,Firmicutes,Veillonella,parvula
105,4M,105_4M_k119_7860_flag_1_multi_9_0000_len_35628,CP018102,Firmicutes,Enterococcus,faecalis
105,4M,105_4M_k119_12115_flag_0_multi_20_5762_len_18260,CP019721,Firmicutes,Veillonella,parvula
105,4M,105_4M_k119_18469_flag_0_multi_16_8870_len_35826,CP019721,Firmicutes,Veillonella,parvula
105,4M,105_4M_k119_18469_flag_0_multi_16_8870_len_35826,CP019721,Firmicutes,Veillonella,parvula
105,4M,105_4M_k119_12931_flag_0_multi_46_9896_len_13345,CP001855,Proteobacteria,Escherichia,coli
105,4M,105_4M_k119_18469_flag_0_multi_16_8870_len_35826,CP019721,Firmicutes,Veillonella,parvula
105,4M,105_4M_k119_13700_flag_1_multi_16_5967_len_18455,LR134375,Firmicutes,Veillonella,dispar
105,4M,105_4M_k119_12995_flag_0_multi_52_9931_len_150637,CP035306,Firmicutes,Streptococcus,thermophilus
105,4M,105_4M_k119_13700_flag_1_multi_16_5967_len_18455,LR134375,Firmicutes,Veillonella,dispar
105,12M,105_12M_k119_18811_flag_0_multi_95_2245_len_8891,CP000139,Bacteroidetes,Bacteroides,vulgatus
105,12M,105_12M_k119_16980_flag_1_multi_42_9470_len_138885,CP012801,Bacteroidetes,Bacteroides,cellulosilyticus
105,12M,105_12M_k119_20542_flag_0_multi_21_4904_len_11780,CP009057,Bacteroidetes,Bacteroides,dorei
105,12M,105_12M_k119_20928_flag_1_multi_14_0000_len_110616,CP000140,Bacteroidetes,Parabacteroides,distasonis
105,12M,105_12M_k119_13727_flag_0_multi_39_6638_len_25529,CP012937,Bacteroidetes,Bacteroides,thetaiotaomicron
128,B,128_B_k119_2079_flag_0_multi_70_9349_len_21628,CP008741,Bacteroidetes,Bacteroides,dorei
128,B,128_B_k119_102_flag_0_multi_64_8679_len_10626,CP000800,Proteobacteria,Escherichia,coli
128,B,128_B_k119_3338_flag_0_multi_35_9893_len_65355,LR134369,Actinobacteria,Bifidobacterium,longum
128,B,128_B_k119_758_flag_0_multi_95_9007_len_75340,CP022722,Firmicutes,Clostridium,innocuum
128,B,128_B_k119_2818_flag_0_multi_61_0512_len_154126,CP036491,Bacteroidetes,Bacteroides,sp.A1C1
128,B,128_B_k119_1097_flag_1_multi_41_0000_len_80985,CP015406,Firmicutes,Flavonifractor,plautii
128,4M,128_4M_k119_3671_flag_1_multi_12_9667_len_23166,CP007619,Bacteroidetes,Bacteroides,dorei
128,4M,128_4M_k119_3656_flag_0_multi_14_9178_len_89061,CP002843,Firmicutes,Streptococcus,parasanguinis
